,Index,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
1485,TTWK00048374089384,TTWK000483740,2021/10/28 10:09:56,2021/10/28 10:46:36,YES,37,1,89384,89384
1486,TTWK00048373989384,TTWK000483739,2021/10/28 10:09:59,2021/10/28 10:46:36,YES,37,1,89384,89384
1487,TTWK00048373889384,TTWK000483738,2021/10/28 10:10:00,2021/10/28 10:46:36,YES,37,1,89384,89384
1488,TTWK00048373789384,TTWK000483737,2021/10/28 10:10:02,2021/10/28 10:46:36,YES,37,1,89384,89384
1489,TTWK00048373689384,TTWK000483736,2021/10/28 10:10:02,2021/10/28 10:46:36,YES,37,1,89384,89384
1490,TTWK00048373589384,TTWK000483735,2021/10/28 10:10:06,2021/10/28 10:46:36,YES,37,1,89384,89384
1491,TTWK00048373489384,TTWK000483734,2021/10/28 10:10:08,2021/10/28 10:46:36,YES,36,1,89384,89384
1506,TTWK00045409276577,TTWK000454092,2021/10/28 10:27:48,2021/10/28 10:27:48,YES,0,1,76577,76577
1507,TTWK00045410176577,TTWK000454101,2021/10/28 10:27:48,2021/10/28 10:27:48,YES,0,1,76577,76577
1509,TTWK00045410079568,TTWK000454100,2021/10/28 10:27:48,尚未完成,NO,,1,79568,79568
1515,TTWK000454103118365,TTWK000454103,2021/10/28 10:27:48,2021/10/28 10:56:03,YES,28,1,118365,118365
1516,TTWK000454104118365,TTWK000454104,2021/10/28 10:27:48,2021/10/28 10:56:03,YES,28,1,118365,118365
1518,TTWK000454109118365,TTWK000454109,2021/10/28 10:27:48,2021/10/28 10:56:03,YES,28,1,118365,118365
1519,TTWK000454102118365,TTWK000454102,2021/10/28 10:27:48,2021/10/28 10:56:03,YES,28,1,118365,118365
1520,TTWK000454108118365,TTWK000454108,2021/10/28 10:27:48,2021/10/28 10:56:03,YES,28,1,118365,118365
1521,TTWK000454106118365,TTWK000454106,2021/10/28 10:27:48,2021/10/28 10:56:03,YES,28,1,118365,118365
1524,TTWK00045411176577,TTWK000454111,2021/10/28 10:27:48,2021/10/28 10:42:01,YES,14,1,76577,76577
1525,TTWK00045411276577,TTWK000454112,2021/10/28 10:27:48,2021/10/28 10:42:01,YES,14,1,76577,76577
1527,TTWK00045409579568,TTWK000454095,2021/10/28 10:27:48,2021/10/28 10:37:13,YES,9,1,79568,79568
1528,TTWK00045409479568,TTWK000454094,2021/10/28 10:27:48,2021/10/28 10:37:13,YES,9,1,79568,79568
1529,TTWK00045409679568,TTWK000454096,2021/10/28 10:27:48,2021/10/28 10:37:13,YES,9,1,79568,79568
1540,TTWK00045411379568,TTWK000454113,2021/10/28 10:43:59,2021/10/28 11:00:29,YES,17,1,79568,79568
1541,TTWK00045411579568,TTWK000454115,2021/10/28 10:44:01,2021/10/28 11:00:29,YES,16,1,79568,79568
1542,TTWK00045411479568,TTWK000454114,2021/10/28 10:44:03,2021/10/28 11:00:29,YES,16,1,79568,79568
1549,TTWK000454118118365,TTWK000454118,2021/10/28 11:00:48,尚未完成,NO,,1,118365,118365
1550,79568118365,79568,2021/10/28 10:44:10,尚未完成,NO,,0,118365,118365
1564,TTWK00048374589384,TTWK000483745,2021/10/28 10:58:27,2021/10/28 10:59:00,YES,1,1,89384,89384
1565,TTWK00048374689384,TTWK000483746,2021/10/28 10:58:38,2021/10/28 10:59:00,YES,0,1,89384,89384
1566,TTWK00048374789384,TTWK000483747,2021/10/28 10:58:38,2021/10/28 10:59:00,YES,0,1,89384,89384
1567,TTWK00048374889384,TTWK000483748,2021/10/28 10:58:38,2021/10/28 10:59:00,YES,0,1,89384,89384
1568,TTWK00048374989384,TTWK000483749,2021/10/28 10:58:38,2021/10/28 10:59:00,YES,0,1,89384,89384
1569,TTWK00048375089384,TTWK000483750,2021/10/28 10:58:38,2021/10/28 10:59:00,YES,0,1,89384,89384
1570,TTWK00048375189384,TTWK000483751,2021/10/28 10:58:38,2021/10/28 10:59:00,YES,0,1,89384,89384
1571,TTWK00048375289384,TTWK000483752,2021/10/28 10:58:38,2021/10/28 10:59:00,YES,0,1,89384,89384
1573,TTWK00045411779568,TTWK000454117,2021/10/28 11:01:52,2021/10/28 11:09:15,YES,7,1,79568,79568
1577,TTWK00045412089384,TTWK000454120,2021/10/28 11:03:54,2021/10/28 11:14:16,YES,10,1,89384,89384
1578,TTWK00045412189384,TTWK000454121,2021/10/28 11:03:55,2021/10/28 11:14:16,YES,10,1,89384,89384
1580,TTWK00045402776577,TTWK000454027,2021/10/28 11:10:55,2021/10/28 11:21:46,YES,11,1,76577,76577
1581,TTWK00045402876577,TTWK000454028,2021/10/28 11:10:55,2021/10/28 11:21:46,YES,11,1,76577,76577
1582,TTWK00045402976577,TTWK000454029,2021/10/28 11:10:55,2021/10/28 11:21:46,YES,11,1,76577,76577
1588,TTWK00045412779568,TTWK000454127,2021/10/28 11:11:45,2021/10/28 11:21:11,YES,9,1,79568,79568
1589,TTWK00045413679568,TTWK000454136,2021/10/28 11:11:47,2021/10/28 11:21:11,YES,9,1,79568,79568
1591,TTWK00045412589384,TTWK000454125,2021/10/28 11:14:31,2021/10/28 11:33:30,YES,19,1,89384,89384
1592,TTWK00045412689384,TTWK000454126,2021/10/28 11:14:34,2021/10/28 11:33:30,YES,19,1,89384,89384
1593,TTWK00045412289384,TTWK000454122,2021/10/28 11:14:40,尚未完成,NO,,1,89384,89384
1594,TTWK00045412389384,TTWK000454123,2021/10/28 11:14:41,2021/10/28 11:33:30,YES,19,1,89384,89384
1595,TTWK00045412489384,TTWK000454124,2021/10/28 11:14:43,2021/10/28 11:33:30,YES,19,1,89384,89384
1606,TTWK00045413576577,TTWK000454135,2021/10/28 11:15:44,尚未完成,NO,,1,76577,76577
1607,TTWK00045413076577,TTWK000454130,2021/10/28 11:15:44,尚未完成,NO,,1,76577,76577
1608,TTWK00045413476577,TTWK000454134,2021/10/28 11:15:44,尚未完成,NO,,1,76577,76577
1609,TTWK00045413376577,TTWK000454133,2021/10/28 11:15:44,尚未完成,NO,,1,76577,76577
1610,TTWK00045413176577,TTWK000454131,2021/10/28 11:15:44,尚未完成,NO,,1,76577,76577
1611,TTWK00045413276577,TTWK000454132,2021/10/28 11:15:44,尚未完成,NO,,1,76577,76577
1613,TTWK000454128118387,TTWK000454128,2021/10/28 11:17:35,2021/10/28 11:18:04,YES,0,1,118387,118387
1614,TTWK000454031118387,TTWK000454031,2021/10/28 11:18:25,2021/10/28 11:27:55,YES,10,1,118387,118387
1616,TTWK00046371279568,TTWK000463712,2021/10/28 11:25:03,2021/10/28 11:38:03,YES,13,1,79568,79568
1617,TTWK00046371179568,TTWK000463711,2021/10/28 11:25:06,2021/10/28 11:38:03,YES,13,1,79568,79568
1618,TTWK00046371079568,TTWK000463710,2021/10/28 11:25:12,2021/10/28 11:38:03,YES,13,1,79568,79568
1619,TTWK00046370979568,TTWK000463709,2021/10/28 11:25:13,2021/10/28 11:38:03,YES,13,1,79568,79568
1621,TTWK00046371976577,TTWK000463719,2021/10/28 11:26:55,2021/10/28 11:34:15,YES,7,1,76577,76577
1622,TTWK00046372276577,TTWK000463722,2021/10/28 11:27:02,2021/10/28 11:34:15,YES,7,1,76577,76577
1623,TTWK00046372076577,TTWK000463720,2021/10/28 11:27:02,尚未完成,NO,,1,76577,76577
1624,TTWK00046372176577,TTWK000463721,2021/10/28 11:27:02,尚未完成,NO,,1,76577,76577
1625,TTWK00046371576577,TTWK000463715,2021/10/28 11:27:03,尚未完成,NO,,1,76577,76577
1626,TTWK00046371676577,TTWK000463716,2021/10/28 11:27:04,尚未完成,NO,,1,76577,76577
1627,TTWK00046371776577,TTWK000463717,2021/10/28 11:27:05,2021/10/28 11:34:15,YES,7,1,76577,76577
1628,TTWK00046371876577,TTWK000463718,2021/10/28 11:27:09,2021/10/28 11:34:15,YES,7,1,76577,76577
1630,TTWK00046373589384,TTWK000463735,2021/10/28 11:36:07,2021/10/28 11:43:34,YES,7,1,89384,89384
1631,TTWK00046372589384,TTWK000463725,2021/10/28 11:36:11,2021/10/28 11:43:34,YES,7,1,89384,89384
1632,TTWK00046372689384,TTWK000463726,2021/10/28 11:36:17,2021/10/28 11:43:34,YES,7,1,89384,89384
1634,TTWK00046373176577,TTWK000463731,2021/10/28 11:39:38,2021/10/28 11:45:43,YES,6,1,76577,76577
1635,TTWK00046373276577,TTWK000463732,2021/10/28 11:39:38,2021/10/28 11:45:43,YES,6,1,76577,76577
1636,TTWK00046373376577,TTWK000463733,2021/10/28 11:39:38,2021/10/28 11:45:43,YES,6,1,76577,76577
1637,TTWK00046372876577,TTWK000463728,2021/10/28 11:39:38,2021/10/28 11:45:43,YES,6,1,76577,76577
1638,TTWK00046372776577,TTWK000463727,2021/10/28 11:39:38,2021/10/28 11:45:43,YES,6,1,76577,76577
1640,7657776577,76577,2021/10/28 11:39:46,尚未完成,NO,,0,76577,76577
1642,TTWK00046371379568,TTWK000463713,2021/10/28 11:40:16,2021/10/28 11:46:04,YES,6,1,79568,79568
1644,TTWK00046373689384,TTWK000463736,2021/10/28 11:43:46,2021/10/28 11:56:50,YES,13,1,89384,89384
1645,TTWK00046373789384,TTWK000463737,2021/10/28 11:43:55,2021/10/28 11:56:50,YES,13,1,89384,89384
1647,TTWK00046372379568,TTWK000463723,2021/10/28 11:47:23,2021/10/28 11:54:53,YES,8,1,79568,79568
1648,TTWK00046372479568,TTWK000463724,2021/10/28 11:47:24,2021/10/28 11:54:53,YES,7,1,79568,79568
1650,TTWK00046374076577,TTWK000463740,2021/10/28 11:53:41,2021/10/28 11:53:54,YES,0,1,76577,76577
1651,TTWK00046373876577,TTWK000463738,2021/10/28 11:48:00,2021/10/28 11:53:54,YES,6,1,76577,76577
1652,TTWK00046373976577,TTWK000463739,2021/10/28 11:48:00,2021/10/28 11:53:54,YES,6,1,76577,76577
1654,TTWK000463747118382,TTWK000463747,2021/10/28 13:50:19,尚未完成,NO,,1,118382,118382
1655,TTWK000463748118382,TTWK000463748,2021/10/28 13:50:19,2021/10/28 13:50:21,YES,0,1,118382,118382
1656,TTWK000463749118382,TTWK000463749,2021/10/28 13:50:19,2021/10/28 13:50:19,YES,0,1,118382,118382
1657,TTWK000463746118382,TTWK000463746,2021/10/28 13:50:19,2021/10/28 13:50:19,YES,0,1,118382,118382
1658,TTWK000463745118382,TTWK000463745,2021/10/28 13:50:19,2021/10/28 13:50:19,YES,0,1,118382,118382
1659,TTWK000463744118382,TTWK000463744,2021/10/28 13:50:19,2021/10/28 13:50:22,YES,0,1,118382,118382
1660,TTWK000463743118382,TTWK000463743,2021/10/28 13:50:19,2021/10/28 13:50:20,YES,0,1,118382,118382
1661,TTWK000463741118382,TTWK000463741,2021/10/28 13:50:19,尚未完成,NO,,1,118382,118382
1662,TTWK000463742118382,TTWK000463742,2021/10/28 13:50:19,2021/10/28 13:50:19,YES,0,1,118382,118382
1664,TTWK00046375151999,TTWK000463751,2021/10/28 13:50:19,2021/10/28 13:50:19,YES,0,1,51999,51999
1665,TTWK00046375251999,TTWK000463752,2021/10/28 13:50:19,2021/10/28 13:50:19,YES,0,1,51999,51999
1666,TTWK00046375351999,TTWK000463753,2021/10/28 13:50:19,2021/10/28 13:50:19,YES,0,1,51999,51999
1667,TTWK00046375451999,TTWK000463754,2021/10/28 13:50:19,2021/10/28 13:50:19,YES,0,1,51999,51999
1668,TTWK00046375551999,TTWK000463755,2021/10/28 13:50:19,2021/10/28 13:50:19,YES,0,1,51999,51999
1670,TTWK00045852842436,TTWK000458528,2021/10/28 13:50:19,2021/10/28 13:50:19,YES,0,1,42436,42436
1671,TTWK00045852942436,TTWK000458529,2021/10/28 13:50:19,2021/10/28 13:50:19,YES,0,1,42436,42436
1672,TTWK00045853142436,TTWK000458531,2021/10/28 13:50:19,2021/10/28 13:50:19,YES,0,1,42436,42436
1673,TTWK00045852742436,TTWK000458527,2021/10/28 13:50:19,2021/10/28 13:50:19,YES,0,1,42436,42436
1674,TTWK00045852642436,TTWK000458526,2021/10/28 13:50:19,2021/10/28 13:50:19,YES,0,1,42436,42436
1687,TTWK00045853842436,TTWK000458538,2021/10/28 13:50:19,2021/10/28 14:14:02,YES,24,1,42436,42436
1688,TTWK00045853742436,TTWK000458537,2021/10/28 13:50:19,2021/10/28 14:14:02,YES,24,1,42436,42436
1689,TTWK00045853642436,TTWK000458536,2021/10/28 13:50:19,2021/10/28 14:14:02,YES,24,1,42436,42436
1691,TTWK000458532118382,TTWK000458532,2021/10/28 13:51:48,2021/10/28 14:44:18,YES,53,1,118382,118382
1692,TTWK000458533118382,TTWK000458533,2021/10/28 13:52:04,2021/10/28 14:44:18,YES,52,1,118382,118382
1693,TTWK000458534118382,TTWK000458534,2021/10/28 13:52:06,2021/10/28 14:44:18,YES,52,1,118382,118382
1695,TTWK00045854376577,TTWK000458543,2021/10/28 13:59:30,2021/10/28 14:14:02,YES,15,1,76577,76577
1696,TTWK00045854476577,TTWK000458544,2021/10/28 13:59:33,2021/10/28 14:14:02,YES,14,1,76577,76577
1697,TTWK00045854176577,TTWK000458541,2021/10/28 13:59:40,2021/10/28 14:14:02,YES,14,1,76577,76577
1698,TTWK00045854276577,TTWK000458542,2021/10/28 13:59:40,2021/10/28 14:14:02,YES,14,1,76577,76577
1706,TTWK00045852151999,TTWK000458521,2021/10/28 14:01:06,2021/10/28 14:14:02,YES,13,1,51999,51999
1707,TTWK00045852251999,TTWK000458522,2021/10/28 14:01:07,2021/10/28 14:14:02,YES,13,1,51999,51999
1708,TTWK00045852351999,TTWK000458523,2021/10/28 14:01:09,2021/10/28 14:14:02,YES,13,1,51999,51999
1709,TTWK00045852051999,TTWK000458520,2021/10/28 14:14:02,2021/10/28 14:14:02,YES,0,1,51999,51999
1710,TTWK00045851951999,TTWK000458519,2021/10/28 14:14:02,2021/10/28 14:14:02,YES,0,1,51999,51999
1711,TTWK00045851851999,TTWK000458518,2021/10/28 14:14:02,2021/10/28 14:14:02,YES,0,1,51999,51999
1713,TTWK00045851142436,TTWK000458511,2021/10/28 14:14:02,2021/10/28 14:14:02,YES,0,1,42436,42436
1714,TTWK00045851242436,TTWK000458512,2021/10/28 14:14:02,2021/10/28 14:14:02,YES,0,1,42436,42436
1715,TTWK00045851342436,TTWK000458513,2021/10/28 14:14:02,2021/10/28 14:14:02,YES,0,1,42436,42436
1716,TTWK00045851442436,TTWK000458514,2021/10/28 14:14:02,2021/10/28 14:14:02,YES,0,2,42436,42436
1717,TTWK00045851542436,TTWK000458515,2021/10/28 14:14:02,2021/10/28 14:14:02,YES,0,1,42436,42436
1718,TTWK00045851642436,TTWK000458516,2021/10/28 14:14:02,2021/10/28 14:14:02,YES,0,1,42436,42436
1719,TTWK00045851742436,TTWK000458517,2021/10/28 14:14:02,2021/10/28 14:14:02,YES,0,1,42436,42436
1721,TTWK00045855051999,TTWK000458550,2021/10/28 14:14:02,尚未完成,NO,,1,51999,51999
1722,TTWK00045854951999,TTWK000458549,2021/10/28 14:14:02,尚未完成,NO,,1,51999,51999
1723,TTWK00045851451999,TTWK000458514,2021/10/28 14:14:02,尚未完成,NO,,2,51999,51999
1725,TTWK00045854776577,TTWK000458547,2021/10/28 14:14:02,2021/10/28 14:21:16,YES,7,1,76577,76577
1726,TTWK00045854676577,TTWK000458546,2021/10/28 14:14:02,2021/10/28 14:21:16,YES,7,1,76577,76577
1727,TTWK00045854576577,TTWK000458545,2021/10/28 14:14:02,2021/10/28 14:21:16,YES,7,1,76577,76577
1728,TTWK00045857576577,TTWK000458575,2021/10/28 14:14:02,2021/10/28 14:21:16,YES,7,1,76577,76577
1729,TTWK00045857476577,TTWK000458574,2021/10/28 14:14:02,2021/10/28 14:21:16,YES,7,1,76577,76577
1730,TTWK00045854876577,TTWK000458548,2021/10/28 14:14:02,2021/10/28 14:21:16,YES,7,1,76577,76577
1732,TTWK00045855451999,TTWK000458554,2021/10/28 14:14:02,2021/10/28 14:30:16,YES,16,1,51999,51999
1733,TTWK00045855351999,TTWK000458553,2021/10/28 14:14:02,2021/10/28 14:30:16,YES,16,1,51999,51999
1734,TTWK00045855251999,TTWK000458552,2021/10/28 14:14:02,2021/10/28 14:30:16,YES,16,1,51999,51999
1736,TTWK00045857042436,TTWK000458570,2021/10/28 14:14:02,尚未完成,NO,,1,42436,42436
1737,TTWK00045856942436,TTWK000458569,2021/10/28 14:14:02,尚未完成,NO,,1,42436,42436
1738,TTWK00045862242436,TTWK000458622,2021/10/28 14:14:55,尚未完成,NO,,1,42436,42436
1739,TTWK00045850242436,TTWK000458502,2021/10/28 14:14:02,尚未完成,NO,,1,42436,42436
1740,TTWK00045857342436,TTWK000458573,2021/10/28 14:14:02,尚未完成,NO,,1,42436,42436
1741,TTWK00045857242436,TTWK000458572,2021/10/28 14:14:02,尚未完成,NO,,1,42436,42436
1742,TTWK00045856842436,TTWK000458568,2021/10/28 14:14:05,尚未完成,NO,,1,42436,42436
1743,TTWK00045855142436,TTWK000458551,2021/10/28 14:14:13,尚未完成,NO,,1,42436,42436
1744,TTWK00045856742436,TTWK000458567,2021/10/28 14:14:22,尚未完成,NO,,1,42436,42436
1746,TTWK00045855689384,TTWK000458556,2021/10/28 14:16:10,2021/10/28 14:26:16,YES,10,1,89384,89384
1747,TTWK00045855589384,TTWK000458555,2021/10/28 14:16:11,2021/10/28 14:26:16,YES,10,1,89384,89384
1748,TTWK00045856089384,TTWK000458560,2021/10/28 14:16:12,2021/10/28 14:26:16,YES,10,1,89384,89384
1750,TTWK00045855789384,TTWK000458557,2021/10/28 14:16:23,2021/10/28 14:26:16,YES,10,1,89384,89384
1751,TTWK00045856689384,TTWK000458566,2021/10/28 14:16:23,2021/10/28 14:26:16,YES,10,1,89384,89384
1757,  TTWK00045856189384,  TTWK000458561,2021/10/28 14:28:56,2021/10/28 14:48:06,YES,19,1,89384,89384
1758,TTWK00045858289384,TTWK000458582,2021/10/28 14:28:58,2021/10/28 14:48:06,YES,19,1,89384,89384
1759,TTWK00045856289384,TTWK000458562,2021/10/28 14:29:01,2021/10/28 14:48:06,YES,19,1,89384,89384
1760,TTWK00045856389384,TTWK000458563,2021/10/28 14:29:11,2021/10/28 14:48:06,YES,19,1,89384,89384
1761,TTWK00045856489384,TTWK000458564,2021/10/28 14:29:13,2021/10/28 14:48:06,YES,19,1,89384,89384
1763,TTWK00045856576577,TTWK000458565,2021/10/28 14:29:31,2021/10/28 14:35:52,YES,6,1,76577,76577
1765,TTWK00046375051999,TTWK000463750,2021/10/28 14:31:16,2021/10/28 14:33:34,YES,2,1,51999,51999
1767,TTWK00045857951999,TTWK000458579,2021/10/28 14:40:10,2021/10/28 15:01:13,YES,21,1,51999,51999
1768,TTWK00045858051999,TTWK000458580,2021/10/28 14:40:12,2021/10/28 15:01:13,YES,21,1,51999,51999
1769,TTWK00045858151999,TTWK000458581,2021/10/28 14:40:15,2021/10/28 15:01:13,YES,21,1,51999,51999
1770,TTWK00045857651999,TTWK000458576,2021/10/28 14:40:34,2021/10/28 15:01:13,YES,21,1,51999,51999
1771,TTWK00045857851999,TTWK000458578,2021/10/28 14:40:36,2021/10/28 15:01:13,YES,21,1,51999,51999
1772,TTWK00045857751999,TTWK000458577,2021/10/28 14:40:55,2021/10/28 15:01:13,YES,20,1,51999,51999
1774,TTWK00045858876577,TTWK000458588,2021/10/28 14:46:44,2021/10/28 15:02:03,YES,15,1,76577,76577
1775,TTWK00045858976577,TTWK000458589,2021/10/28 14:46:46,2021/10/28 15:02:03,YES,15,1,76577,76577
1776,TTWK00045860276577,TTWK000458602,2021/10/28 14:46:47,2021/10/28 15:02:03,YES,15,1,76577,76577
1777,TTWK00045860176577,TTWK000458601,2021/10/28 14:46:55,2021/10/28 15:02:03,YES,15,1,76577,76577
1778,TTWK00045860076577,TTWK000458600,2021/10/28 14:46:57,2021/10/28 15:02:03,YES,15,2,76577,76577
1779,TTWK00045859576577,TTWK000458595,2021/10/28 14:46:58,2021/10/28 15:02:03,YES,15,1,76577,76577
1780,TTWK00045859676577,TTWK000458596,2021/10/28 14:47:00,2021/10/28 15:02:03,YES,15,2,76577,76577
1781,TTWK00045859776577,TTWK000458597,2021/10/28 14:47:01,2021/10/28 15:02:03,YES,15,2,76577,76577
1782,TTWK00045859876577,TTWK000458598,2021/10/28 14:47:03,2021/10/28 15:02:03,YES,15,2,76577,76577
1783,TTWK00045859976577,TTWK000458599,2021/10/28 14:47:06,2021/10/28 15:02:03,YES,15,1,76577,76577
1784,TTWK00045859076577,TTWK000458590,2021/10/28 14:47:08,2021/10/28 15:02:03,YES,15,2,76577,76577
