,Index,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
385,TTWK00043862543967,TTWK000438625,2021/9/1 11:13:09,2021/9/1 11:19:23,YES,6,1,43967,43967
387,TTWK00043858542436,TTWK000438585,2021/9/1 11:13:34,2021/9/1 11:41:39,YES,28,1,42436,42436
388,TTWK00043858642436,TTWK000438586,2021/9/1 11:13:46,2021/9/1 11:41:39,YES,28,1,42436,42436
389,TTWK00043858742436,TTWK000438587,2021/9/1 11:13:46,2021/9/1 11:41:39,YES,28,1,42436,42436
390,TTWK00043858842436,TTWK000438588,2021/9/1 11:13:46,2021/9/1 11:41:39,YES,28,1,42436,42436
392,TTWK000438600118378,TTWK000438600,2021/9/1 11:22:03,2021/9/1 11:52:04,YES,30,1,118378,118378
393,TTWK000438601118378,TTWK000438601,2021/9/1 11:22:06,2021/9/1 11:52:04,YES,30,1,118378,118378
394,TTWK000438602118378,TTWK000438602,2021/9/1 11:22:08,2021/9/1 11:52:04,YES,30,1,118378,118378
395,TTWK000438596118378,TTWK000438596,2021/9/1 11:41:39,2021/9/1 11:52:04,YES,10,1,118378,118378
396,TTWK000438603118378,TTWK000438603,2021/9/1 11:41:39,2021/9/1 11:52:04,YES,10,1,118378,118378
398,TTWK00043859843967,TTWK000438598,2021/9/1 11:41:39,2021/9/1 11:41:39,YES,0,1,43967,43967
399,TTWK00043859743967,TTWK000438597,2021/9/1 11:41:39,2021/9/1 11:41:39,YES,0,1,43967,43967
401,TTWK000438593102950,TTWK000438593,2021/9/1 11:41:39,2021/9/1 11:42:59,YES,1,1,102950,102950
406,TTWK000438536118376,TTWK000438536,2021/9/1 11:41:39,2021/9/1 11:55:57,YES,14,1,118376,118376
407,TTWK000438538118376,TTWK000438538,2021/9/1 11:41:39,2021/9/1 11:55:57,YES,14,1,118376,118376
408,TTWK000438581118376,TTWK000438581,2021/9/1 11:41:39,2021/9/1 11:55:57,YES,14,1,118376,118376
409,TTWK000438537118376,TTWK000438537,2021/9/1 11:41:39,2021/9/1 11:55:57,YES,14,1,118376,118376
411,TTWK000438590102950,TTWK000438590,2021/9/1 11:41:39,2021/9/1 11:43:06,YES,1,1,102950,102950
413,TTWK000434834102977,TTWK000434834,2021/9/1 11:41:39,尚未完成,NO,,1,102977,102977
414,TTWK000434835102977,TTWK000434835,2021/9/1 11:41:39,尚未完成,NO,,1,102977,102977
417,TTWK000438617102977,TTWK000438617,2021/9/1 11:41:39,尚未完成,NO,,1,102977,102977
418,TTWK000438618102977,TTWK000438618,2021/9/1 11:41:39,尚未完成,NO,,1,102977,102977
419,TTWK000438613102977,TTWK000438613,2021/9/1 11:41:39,尚未完成,NO,,1,102977,102977
420,TTWK000438614102977,TTWK000438614,2021/9/1 11:41:40,尚未完成,NO,,1,102977,102977
421,TTWK000438615102977,TTWK000438615,2021/9/1 11:41:42,尚未完成,NO,,1,102977,102977
422,TTWK000438616102977,TTWK000438616,2021/9/1 11:41:43,尚未完成,NO,,1,102977,102977
424,TTWK000438611102977,TTWK000438611,2021/9/1 11:41:49,尚未完成,NO,,1,102977,102977
426,TTWK00043487243967,TTWK000434872,2021/9/1 11:52:04,2021/9/1 12:00:03,YES,8,1,43967,43967
427,TTWK00043487343967,TTWK000434873,2021/9/1 11:52:04,2021/9/1 12:00:03,YES,8,1,43967,43967
428,TTWK00043862443967,TTWK000438624,2021/9/1 11:52:04,2021/9/1 12:00:03,YES,8,1,43967,43967
429,TTWK00043862343967,TTWK000438623,2021/9/1 11:52:04,2021/9/1 12:00:03,YES,8,1,43967,43967
430,TTWK00043862143967,TTWK000438621,2021/9/1 11:52:04,2021/9/1 12:00:03,YES,8,1,43967,43967
431,TTWK00043862243967,TTWK000438622,2021/9/1 11:52:04,2021/9/1 12:00:03,YES,8,1,43967,43967
432,TTWK00043862043967,TTWK000438620,2021/9/1 11:52:04,2021/9/1 12:00:03,YES,8,1,43967,43967
433,TTWK00043861943967,TTWK000438619,2021/9/1 11:52:04,2021/9/1 12:00:03,YES,8,1,43967,43967
434,TTWK00043860643967,TTWK000438606,2021/9/1 11:52:04,2021/9/1 12:00:03,YES,8,1,43967,43967
435,TTWK00043860443967,TTWK000438604,2021/9/1 11:52:04,2021/9/1 12:00:03,YES,8,1,43967,43967
436,TTWK00043860543967,TTWK000438605,2021/9/1 11:52:04,2021/9/1 12:00:03,YES,8,1,43967,43967
437,TTWK00043860743967,TTWK000438607,2021/9/1 11:52:04,2021/9/1 12:00:03,YES,8,1,43967,43967
438,TTWK00043861043967,TTWK000438610,2021/9/1 11:52:04,2021/9/1 12:00:03,YES,8,1,43967,43967
439,TTWK00043860943967,TTWK000438609,2021/9/1 11:52:04,2021/9/1 12:00:03,YES,8,1,43967,43967
440,TTWK00043860843967,TTWK000438608,2021/9/1 11:52:04,2021/9/1 12:00:03,YES,8,1,43967,43967
452,TTWK000434838102950,TTWK000434838,2021/9/1 11:53:00,2021/9/1 14:45:50,YES,173,2,102950,102950
453,TTWK000434841102950,TTWK000434841,2021/9/1 11:53:02,2021/9/1 14:45:50,YES,173,2,102950,102950
454,TTWK000434842102950,TTWK000434842,2021/9/1 11:53:59,2021/9/1 14:45:50,YES,172,2,102950,102950
455,TTWK000434837102950,TTWK000434837,2021/9/1 11:54:06,2021/9/1 14:45:50,YES,172,2,102950,102950
456,TTWK000434839102950,TTWK000434839,2021/9/1 11:54:11,2021/9/1 14:45:50,YES,172,2,102950,102950
457,TTWK000434840102950,TTWK000434840,2021/9/1 11:54:12,2021/9/1 14:45:50,YES,172,2,102950,102950
458,TTWK000434836102950,TTWK000434836,2021/9/1 11:54:33,2021/9/1 14:45:50,YES,171,1,102950,102950
460,TTWK00043485143967,TTWK000434851,2021/9/1 12:04:06,2021/9/1 12:09:37,YES,6,1,43967,43967
461,TTWK00043485043967,TTWK000434850,2021/9/1 12:04:06,2021/9/1 12:09:37,YES,6,1,43967,43967
462,TTWK00043485243967,TTWK000434852,2021/9/1 12:04:09,2021/9/1 12:09:37,YES,5,1,43967,43967
463,TTWK00043485343967,TTWK000434853,2021/9/1 12:04:10,2021/9/1 12:09:37,YES,5,1,43967,43967
464,TTWK00043487443967,TTWK000434874,2021/9/1 12:04:20,2021/9/1 12:09:37,YES,5,1,43967,43967
466,TTWK00043485442436,TTWK000434854,2021/9/1 12:07:08,尚未完成,NO,,1,42436,42436
467,TTWK00043485542436,TTWK000434855,2021/9/1 12:07:20,尚未完成,NO,,1,42436,42436
468,TTWK00043485642436,TTWK000434856,2021/9/1 12:07:20,2021/9/1 12:35:17,YES,28,1,42436,42436
469,TTWK00043485742436,TTWK000434857,2021/9/1 12:07:20,2021/9/1 12:35:17,YES,28,1,42436,42436
470,TTWK00043485842436,TTWK000434858,2021/9/1 12:07:20,2021/9/1 12:35:17,YES,28,1,42436,42436
471,TTWK00043485942436,TTWK000434859,2021/9/1 12:07:20,2021/9/1 12:35:17,YES,28,1,42436,42436
472,TTWK00043486042436,TTWK000434860,2021/9/1 12:07:20,2021/9/1 12:35:17,YES,28,1,42436,42436
473,TTWK00043486142436,TTWK000434861,2021/9/1 12:07:20,2021/9/1 12:35:17,YES,28,1,42436,42436
474,TTWK00043486642436,TTWK000434866,2021/9/1 12:07:40,2021/9/1 12:35:17,YES,28,1,42436,42436
475,TTWK00043486742436,TTWK000434867,2021/9/1 12:07:40,2021/9/1 12:35:17,YES,28,1,42436,42436
476,TTWK00043486842436,TTWK000434868,2021/9/1 12:07:45,2021/9/1 12:35:17,YES,28,1,42436,42436
477,TTWK00043486942436,TTWK000434869,2021/9/1 12:07:45,2021/9/1 12:35:17,YES,28,1,42436,42436
478,TTWK00043487042436,TTWK000434870,2021/9/1 12:07:45,2021/9/1 12:35:17,YES,28,1,42436,42436
480,TTWK00044086143967,TTWK000440861,2021/9/1 12:15:36,2021/9/1 12:35:17,YES,20,1,43967,43967
481,TTWK00044086043967,TTWK000440860,2021/9/1 12:35:17,2021/9/1 12:35:17,YES,0,1,43967,43967
482,TTWK00044086243967,TTWK000440862,2021/9/1 12:35:17,2021/9/1 12:35:17,YES,0,1,43967,43967
483,TTWK00044086343967,TTWK000440863,2021/9/1 12:35:17,2021/9/1 12:35:17,YES,0,1,43967,43967
484,TTWK00044086443967,TTWK000440864,2021/9/1 12:35:17,2021/9/1 12:35:17,YES,0,1,43967,43967
485,TTWK00044086543967,TTWK000440865,2021/9/1 12:35:17,2021/9/1 12:35:17,YES,0,1,43967,43967
487,TTWK00043487642436,TTWK000434876,2021/9/1 12:35:17,2021/9/1 12:35:17,YES,0,1,42436,42436
488,TTWK00043487542436,TTWK000434875,2021/9/1 12:35:17,2021/9/1 12:35:17,YES,0,1,42436,42436
489,TTWK00043486242436,TTWK000434862,2021/9/1 12:35:17,2021/9/1 12:35:17,YES,0,1,42436,42436
490,TTWK00043486342436,TTWK000434863,2021/9/1 12:35:17,2021/9/1 12:35:17,YES,0,1,42436,42436
491,TTWK00043486442436,TTWK000434864,2021/9/1 12:35:17,2021/9/1 12:35:17,YES,0,1,42436,42436
492,TTWK00043486542436,TTWK000434865,2021/9/1 12:35:17,2021/9/1 12:35:17,YES,0,1,42436,42436
494,TTWK00043484042472,TTWK000434840,2021/9/1 12:35:17,2021/9/1 12:35:17,YES,0,2,42472,42472
495,TTWK00043483942472,TTWK000434839,2021/9/1 12:35:17,2021/9/1 12:35:17,YES,0,2,42472,42472
496,TTWK00043484142472,TTWK000434841,2021/9/1 12:35:17,2021/9/1 12:35:17,YES,0,2,42472,42472
497,TTWK00043484242472,TTWK000434842,2021/9/1 12:35:17,2021/9/1 12:35:17,YES,0,2,42472,42472
498,TTWK00043484542472,TTWK000434845,2021/9/1 12:35:17,2021/9/1 12:35:17,YES,0,1,42472,42472
499,TTWK00043484642472,TTWK000434846,2021/9/1 12:35:17,2021/9/1 12:35:17,YES,0,1,42472,42472
500,TTWK00043483742472,TTWK000434837,2021/9/1 12:35:17,2021/9/1 12:35:17,YES,0,2,42472,42472
501,TTWK00043483842472,TTWK000434838,2021/9/1 12:35:17,2021/9/1 12:35:17,YES,0,2,42472,42472
502,TTWK00043484342472,TTWK000434843,2021/9/1 12:35:17,,YES,-63994355,1,42472,42472
503,TTWK00043484442472,TTWK000434844,2021/9/1 12:35:17,2021/8/4 11:31:07,YES,-40384,1,42472,42472
506,TTWK00043487742436,TTWK000434877,2021/9/1 12:35:17,,YES,-63994355,1,42436,42436
508,TTWK00043487942436,TTWK000434879,2021/9/1 12:35:17,,YES,-63994355,1,42436,42436
509,TTWK00043488042436,TTWK000434880,2021/9/1 12:35:17,,YES,-63994355,1,42436,42436
510,TTWK00043488142436,TTWK000434881,2021/9/1 12:35:17,,YES,-63994355,1,42436,42436
511,TTWK00043488242436,TTWK000434882,2021/9/1 12:35:17,,YES,-63994355,1,42436,42436
512,TTWK00043488342436,TTWK000434883,2021/9/1 12:35:17,,YES,-63994355,1,42436,42436
513,TTWK00043488442436,TTWK000434884,2021/9/1 12:35:17,,YES,-63994355,1,42436,42436
514,TTWK00043488542436,TTWK000434885,2021/9/1 12:35:17,2021/9/1 12:39:32,YES,4,1,42436,42436
523,TTWK00044541051999,TTWK000445410,2021/9/1 14:01:08,尚未完成,NO,,1,51999,51999
524,TTWK00044540951999,TTWK000445409,2021/9/1 14:01:08,2021/9/1 14:18:54,YES,18,1,51999,51999
525,TTWK00040450151999,TTWK000404501,2021/9/1 14:01:08,2021/9/1 14:18:54,YES,18,1,51999,51999
527,TTWK00040009443967,TTWK000400094,2021/9/1 14:11:01,2021/9/1 14:14:39,YES,4,1,43967,43967
529,TTWK00044542051999,TTWK000445420,2021/9/1 14:11:19,2021/9/1 14:36:49,YES,26,1,51999,51999
530,TTWK00044542151999,TTWK000445421,2021/9/1 14:11:19,2021/9/1 14:36:49,YES,25,1,51999,51999
531,TTWK00040450851999,TTWK000404508,2021/9/1 14:11:23,2021/9/1 14:11:23,YES,0,1,51999,51999
532,TTWK00044542451999,TTWK000445424,2021/9/1 14:11:25,2021/9/1 14:11:25,YES,0,1,51999,51999
534,TTWK00040009543967,TTWK000400095,2021/9/1 14:15:19,2021/9/1 14:15:19,YES,0,1,43967,43967
536,TTWK000400075102950,TTWK000400075,2021/9/1 14:19:50,2021/9/1 14:45:07,YES,25,1,102950,102950
537,TTWK000400076102950,TTWK000400076,2021/9/1 14:19:51,2021/9/1 14:45:07,YES,25,1,102950,102950
539,TTWK00044533442532,TTWK000445334,2021/9/1 14:20:55,2021/9/1 15:41:03,YES,80,1,42532,42532
540,TTWK00044533542532,TTWK000445335,2021/9/1 14:21:17,2021/9/1 15:41:03,YES,80,1,42532,42532
541,TTWK00044533642532,TTWK000445336,2021/9/1 14:21:17,2021/9/1 15:41:03,YES,80,1,42532,42532
542,TTWK00044533742532,TTWK000445337,2021/9/1 14:21:17,2021/9/1 15:41:03,YES,80,1,42532,42532
543,TTWK00044535042532,TTWK000445350,2021/9/1 14:21:17,2021/9/1 15:41:03,YES,80,1,42532,42532
544,TTWK00044535142532,TTWK000445351,2021/9/1 14:21:17,2021/9/1 15:41:03,YES,80,1,42532,42532
545,TTWK00044535242532,TTWK000445352,2021/9/1 14:21:17,2021/9/1 15:41:03,YES,80,1,42532,42532
546,TTWK00044539942532,TTWK000445399,2021/9/1 14:21:17,2021/9/1 15:41:03,YES,80,1,42532,42532
547,TTWK00040447142532,TTWK000404471,2021/9/1 14:22:27,2021/9/1 15:41:03,YES,79,1,42532,42532
548,TTWK00040447242532,TTWK000404472,2021/9/1 14:22:59,2021/9/1 15:41:03,YES,78,1,42532,42532
549,TTWK00040447742532,TTWK000404477,2021/9/1 14:22:59,2021/9/1 15:41:03,YES,78,1,42532,42532
550,TTWK00040447842532,TTWK000404478,2021/9/1 14:22:59,2021/9/1 15:41:03,YES,78,1,42532,42532
552,TTWK00040009643967,TTWK000400096,2021/9/1 14:29:49,2021/9/1 14:34:49,YES,5,1,43967,43967
554,TTWK00040009142436,TTWK000400091,2021/9/1 14:32:13,2021/9/1 14:39:42,YES,7,1,42436,42436
555,TTWK00040009242436,TTWK000400092,2021/9/1 14:32:25,2021/9/1 14:39:42,YES,7,1,42436,42436
556,TTWK00040009342436,TTWK000400093,2021/9/1 14:32:25,2021/9/1 14:39:42,YES,7,1,42436,42436
564,TTWK00040008442436,TTWK000400084,2021/9/1 14:40:18,尚未完成,NO,,1,42436,42436
565,TTWK00040008542436,TTWK000400085,2021/9/1 14:40:19,尚未完成,NO,,1,42436,42436
566,TTWK00040008642436,TTWK000400086,2021/9/1 14:41:35,尚未完成,NO,,1,42436,42436
569,TTWK00040007443967,TTWK000400074,2021/9/1 14:40:43,2021/9/1 15:01:02,YES,20,1,43967,43967
570,TTWK00040007343967,TTWK000400073,2021/9/1 14:40:46,2021/9/1 15:01:02,YES,20,1,43967,43967
572,TTWK000400077102950,TTWK000400077,2021/9/1 14:46:22,2021/9/1 15:04:45,YES,18,1,102950,102950
574,TTWK000400082103021,TTWK000400082,2021/9/1 14:49:22,尚未完成,NO,,1,103021,103021
575,TTWK000400080103021,TTWK000400080,2021/9/1 14:49:23,尚未完成,NO,,1,103021,103021
576,TTWK000400081103021,TTWK000400081,2021/9/1 14:49:26,尚未完成,NO,,1,103021,103021
577,TTWK000400078103021,TTWK000400078,2021/9/1 14:49:35,尚未完成,NO,,1,103021,103021
578,TTWK000400083103021,TTWK000400083,2021/9/1 14:49:38,尚未完成,NO,,1,103021,103021
580,TTWK00040449951999,TTWK000404499,2021/9/1 15:00:09,2021/9/1 15:41:03,YES,41,1,51999,51999
581,TTWK00044539651999,TTWK000445396,2021/9/1 15:00:09,2021/9/1 15:41:03,YES,41,1,51999,51999
583,TTWK00044543651999,TTWK000445436,2021/9/1 15:00:43,2021/9/1 15:41:03,YES,40,1,51999,51999
585,TTWK00040008943967,TTWK000400089,2021/9/1 15:01:32,2021/9/1 15:07:37,YES,6,1,43967,43967
586,TTWK00040009043967,TTWK000400090,2021/9/1 15:01:56,2021/9/1 15:07:37,YES,6,1,43967,43967
589,TTWK000400103102977,TTWK000400103,2021/9/1 15:05:19,尚未完成,NO,,1,102977,102977
590,TTWK000400104102977,TTWK000400104,2021/9/1 15:05:20,尚未完成,NO,,1,102977,102977
591,TTWK000400105102950,TTWK000400105,2021/9/1 15:05:22,2021/9/1 15:12:14,YES,7,1,102950,102950
592,TTWK000400106102950,TTWK000400106,2021/9/1 15:05:33,2021/9/1 15:12:14,YES,7,1,102950,102950
593,TTWK000400107102950,TTWK000400107,2021/9/1 15:05:34,2021/9/1 15:12:14,YES,7,1,102950,102950
594,TTWK000400108102950,TTWK000400108,2021/9/1 15:05:35,2021/9/1 15:12:14,YES,7,1,102950,102950
598,TTWK000400102103021,TTWK000400102,2021/9/1 15:06:02,2021/9/1 15:11:52,YES,6,1,103021,103021
599,TTWK000400101103021,TTWK000400101,2021/9/1 15:06:04,2021/9/1 15:11:52,YES,6,1,103021,103021
600,TTWK000400097103021,TTWK000400097,2021/9/1 15:06:05,2021/9/1 15:11:52,YES,6,1,103021,103021
601,TTWK000400098103021,TTWK000400098,2021/9/1 15:06:15,2021/9/1 15:11:52,YES,6,1,103021,103021
602,TTWK000400100103021,TTWK000400100,2021/9/1 15:06:17,2021/9/1 15:11:52,YES,6,1,103021,103021
603,TTWK000400099103021,TTWK000400099,2021/9/1 15:06:18,2021/9/1 15:11:52,YES,6,1,103021,103021
605,TTWK00040012742436,TTWK000400127,2021/9/1 15:10:47,2021/9/1 15:41:03,YES,30,1,42436,42436
606,TTWK00040011542436,TTWK000400115,2021/9/1 15:11:02,2021/9/1 15:41:03,YES,30,1,42436,42436
607,TTWK00040011642436,TTWK000400116,2021/9/1 15:11:28,2021/9/1 15:41:03,YES,30,1,42436,42436
608,TTWK00040011742436,TTWK000400117,2021/9/1 15:11:28,2021/9/1 15:41:03,YES,30,1,42436,42436
609,TTWK00040011842436,TTWK000400118,2021/9/1 15:11:28,尚未完成,NO,,1,42436,42436
610,TTWK00040011942436,TTWK000400119,2021/9/1 15:11:28,尚未完成,NO,,1,42436,42436
611,TTWK00040012042436,TTWK000400120,2021/9/1 15:11:31,尚未完成,NO,,1,42436,42436
613,TTWK00040012143967,TTWK000400121,2021/9/1 15:14:08,尚未完成,NO,,1,43967,43967
614,TTWK00040012243967,TTWK000400122,2021/9/1 15:41:03,尚未完成,NO,,1,43967,43967
615,TTWK00040012343967,TTWK000400123,2021/9/1 15:41:03,尚未完成,NO,,1,43967,43967
616,TTWK00040012443967,TTWK000400124,2021/9/1 15:41:03,尚未完成,NO,,1,43967,43967
617,TTWK00040012543967,TTWK000400125,2021/9/1 15:41:03,尚未完成,NO,,1,43967,43967
618,TTWK00040012643967,TTWK000400126,2021/9/1 15:41:03,尚未完成,NO,,1,43967,43967
620,TTWK00040013442436,TTWK000400134,2021/9/1 15:41:03,2021/9/1 15:41:03,YES,0,1,42436,42436
621,TTWK00040013542436,TTWK000400135,2021/9/1 15:41:03,2021/9/1 15:41:03,YES,0,1,42436,42436
622,TTWK00040013642436,TTWK000400136,2021/9/1 15:41:03,2021/9/1 15:41:03,YES,0,1,42436,42436
623,TTWK00040013742436,TTWK000400137,2021/9/1 15:41:03,2021/9/1 15:41:03,YES,0,1,42436,42436
624,TTWK00040013842436,TTWK000400138,2021/9/1 15:41:03,2021/9/1 15:41:03,YES,0,1,42436,42436
625,TTWK00040013942436,TTWK000400139,2021/9/1 15:41:03,2021/9/1 15:41:03,YES,0,1,42436,42436
626,TTWK00040014042436,TTWK000400140,2021/9/1 15:41:03,2021/9/1 15:41:03,YES,0,1,42436,42436
628,TTWK00040014943967,TTWK000400149,2021/9/1 15:41:03,2021/9/1 15:41:03,YES,0,1,43967,43967
629,TTWK00040014843967,TTWK000400148,2021/9/1 15:41:03,2021/9/1 15:41:03,YES,0,1,43967,43967
630,TTWK00040014743967,TTWK000400147,2021/9/1 15:41:03,2021/9/1 15:41:03,YES,0,1,43967,43967
631,TTWK00040014643967,TTWK000400146,2021/9/1 15:41:03,2021/9/1 15:41:03,YES,0,1,43967,43967
633,TTWK00044544251999,TTWK000445442,2021/9/1 15:41:03,2021/9/1 16:01:56,YES,21,1,51999,51999
638,TTWK000400112102950,TTWK000400112,2021/9/1 15:58:20,2021/9/1 15:59:05,YES,1,1,102950,102950
639,TTWK000400114102950,TTWK000400114,2021/9/1 15:58:20,2021/9/1 15:59:05,YES,1,2,102950,102950
640,TTWK000400113102950,TTWK000400113,2021/9/1 15:58:20,2021/9/1 15:59:05,YES,1,1,102950,102950
641,TTWK000400109102950,TTWK000400109,2021/9/1 15:58:20,2021/9/1 15:59:05,YES,1,1,102950,102950
643,TTWK000400132103021,TTWK000400132,2021/9/1 15:58:20,2021/9/1 15:58:45,YES,0,0,103021,103021
644,TTWK000400131103021,TTWK000400131,2021/9/1 15:58:20,2021/9/1 15:58:45,YES,0,0,103021,103021
645,TTWK000400130103021,TTWK000400130,2021/9/1 15:58:20,2021/9/1 15:58:45,YES,0,1,103021,103021
646,TTWK000400133103021,TTWK000400133,2021/9/1 15:58:20,2021/9/1 15:58:45,YES,0,0,103021,103021
647,TTWK000400128103021,TTWK000400128,2021/9/1 15:58:20,2021/9/1 15:58:45,YES,0,0,103021,103021
648,TTWK000400129103021,TTWK000400129,2021/9/1 15:58:20,2021/9/1 15:58:45,YES,0,0,103021,103021
650,TTWK00044261943967,TTWK000442619,2021/9/1 15:58:20,2021/9/1 15:58:41,YES,0,1,43967,43967
651,TTWK00044262043967,TTWK000442620,2021/9/1 15:58:20,2021/9/1 15:58:41,YES,0,1,43967,43967
652,TTWK00044261843967,TTWK000442618,2021/9/1 15:58:20,2021/9/1 15:58:41,YES,0,1,43967,43967
653,TTWK00044261643967,TTWK000442616,2021/9/1 15:58:20,2021/9/1 15:58:41,YES,0,1,43967,43967
654,TTWK00044261743967,TTWK000442617,2021/9/1 15:58:20,2021/9/1 15:58:41,YES,0,1,43967,43967
656,TTWK00040452051999,TTWK000404520,2021/9/1 15:58:20,2021/9/1 16:40:03,YES,42,1,51999,51999
657,TTWK00044544651999,TTWK000445446,2021/9/1 15:58:20,2021/9/1 16:40:03,YES,42,1,51999,51999
658,TTWK00044544551999,TTWK000445445,2021/9/1 15:58:20,2021/9/1 16:40:03,YES,42,1,51999,51999
660,TTWK000400150102950,TTWK000400150,2021/9/1 15:58:20,2021/9/1 15:59:23,YES,1,1,102950,102950
661,TTWK000400151102950,TTWK000400151,2021/9/1 15:58:20,2021/9/1 15:59:23,YES,1,1,102950,102950
662,TTWK000400152102950,TTWK000400152,2021/9/1 15:58:20,2021/9/1 15:59:23,YES,1,1,102950,102950
663,TTWK000400153102950,TTWK000400153,2021/9/1 15:58:20,2021/9/1 15:59:23,YES,1,1,102950,102950
664,TTWK000400154102950,TTWK000400154,2021/9/1 15:58:20,2021/9/1 15:59:23,YES,1,1,102950,102950
665,TTWK000400130102950,TTWK000400130,2021/9/1 15:58:20,2021/9/1 15:59:23,YES,1,1,102950,102950
667,TTWK00040015642436,TTWK000400156,2021/9/1 15:58:20,2021/9/1 15:59:42,YES,1,1,42436,42436
668,TTWK00040015742436,TTWK000400157,2021/9/1 15:58:20,2021/9/1 15:59:42,YES,1,1,42436,42436
670,TTWK00040015942436,TTWK000400159,2021/9/1 15:58:20,2021/9/1 15:59:42,YES,1,1,42436,42436
671,TTWK00040016042436,TTWK000400160,2021/9/1 15:58:20,2021/9/1 15:59:42,YES,1,1,42436,42436
672,TTWK00040016142436,TTWK000400161,2021/9/1 15:58:20,2021/9/1 15:59:42,YES,1,1,42436,42436
673,TTWK00040016242436,TTWK000400162,2021/9/1 15:58:20,2021/9/1 15:59:42,YES,1,1,42436,42436
674,TTWK00040016342436,TTWK000400163,2021/9/1 15:58:20,2021/9/1 15:59:42,YES,1,1,42436,42436
676,TTWK00044260143967,TTWK000442601,2021/9/1 16:24:46,2021/9/1 16:31:24,YES,7,1,43967,43967
677,TTWK00044260243967,TTWK000442602,2021/9/1 16:24:47,2021/9/1 16:31:24,YES,7,1,43967,43967
678,TTWK00044260043967,TTWK000442600,2021/9/1 16:24:56,2021/9/1 16:31:24,YES,6,1,43967,43967
679,TTWK00044260343967,TTWK000442603,2021/9/1 16:24:58,2021/9/1 16:31:24,YES,6,1,43967,43967
681,TTWK00044259042436,TTWK000442590,2021/9/1 16:30:24,2021/9/1 16:45:23,YES,15,1,42436,42436
682,TTWK00044259142436,TTWK000442591,2021/9/1 16:30:34,2021/9/1 16:45:23,YES,15,1,42436,42436
683,TTWK00044259242436,TTWK000442592,2021/9/1 16:30:34,2021/9/1 16:45:23,YES,15,1,42436,42436
684,TTWK00044259342436,TTWK000442593,2021/9/1 16:30:34,2021/9/1 16:45:23,YES,15,1,42436,42436
685,TTWK00044259442436,TTWK000442594,2021/9/1 16:30:34,2021/9/1 16:30:34,YES,0,1,42436,42436
686,TTWK00044259542436,TTWK000442595,2021/9/1 16:30:34,2021/9/1 16:45:23,YES,15,1,42436,42436
688,TTWK00040011443967,TTWK000400114,2021/9/1 16:36:12,2021/9/1 16:42:59,YES,7,2,43967,43967
689,TTWK00044260943967,TTWK000442609,2021/9/1 16:36:13,2021/9/1 16:42:59,YES,7,1,43967,43967
690,TTWK00044261243967,TTWK000442612,2021/9/1 16:36:14,2021/9/1 16:42:59,YES,7,1,43967,43967
691,TTWK00044261343967,TTWK000442613,2021/9/1 16:36:19,2021/9/1 16:42:59,YES,7,1,43967,43967
692,TTWK00044261043967,TTWK000442610,2021/9/1 16:36:21,2021/9/1 16:42:59,YES,7,1,43967,43967
693,TTWK00044261143967,TTWK000442611,2021/9/1 16:36:24,2021/9/1 16:42:59,YES,7,1,43967,43967
695,TTWK00044261543967,TTWK000442615,2021/9/1 16:45:37,2021/9/1 16:54:53,YES,9,1,43967,43967
696,TTWK00044261443967,TTWK000442614,2021/9/1 16:45:41,2021/9/1 16:54:53,YES,9,1,43967,43967
698,TTWK00044258971281,TTWK000442589,2021/9/1 16:45:56,2021/9/1 16:56:00,YES,10,1,71281,71281
699,TTWK00044258771281,TTWK000442587,2021/9/1 16:45:58,2021/9/1 16:56:00,YES,10,1,71281,71281
700,TTWK00044258871281,TTWK000442588,2021/9/1 16:45:59,2021/9/1 16:56:00,YES,10,1,71281,71281
701,TTWK00044259671281,TTWK000442596,2021/9/1 16:46:00,2021/9/1 16:56:00,YES,10,1,71281,71281
702,TTWK00044259771281,TTWK000442597,2021/9/1 16:46:56,2021/9/1 16:56:00,YES,9,1,71281,71281
704,TTWK00040016442436,TTWK000400164,2021/9/1 16:47:30,2021/9/1 16:55:19,YES,8,1,42436,42436
13,TTWK00044259942526,TTWK000442599,2021/9/2 8:16:59,2021/9/2 8:18:38,YES,2,1,42526,42526
14,TTWK00044259842526,TTWK000442598,2021/9/2 8:16:59,2021/9/2 8:18:38,YES,2,1,42526,42526
16,TTWK00044262376577,TTWK000442623,2021/9/2 8:16:59,2021/9/2 8:16:59,YES,0,1,76577,76577
18,TTWK000442661102947,TTWK000442661,2021/9/2 8:16:59,2021/9/2 8:36:51,YES,20,1,102947,102947
19,TTWK000442660102947,TTWK000442660,2021/9/2 8:16:59,2021/9/2 8:36:51,YES,20,1,102947,102947
